"vehicle_id","year","color","make_name","model_name","kilometer","grade","remarks","net_book_value","purchase_price","sale_price","purchase_date","sale_date","min_bid_price","expected_sale_price","fleet_status"
"1197","2022","White","HYUNDAI","Accent","74120.0","COMPLETE","Complete Painted Without Roof.","31112.00","46050.00","33299.13","2021-10-18 00:00:00","2023-12-28","26594.0","30000.0","SOLD"
"1200","2022","Grey","HYUNDAI","Grand i10","76401.0","COMPLETE","Complete Painted Without Roof","28038.00","40050.00","23605.22","2022-01-10 00:00:00","2023-12-23","24851.0","24000.0","SOLD"
"1201","2020","White","HYUNDAI","Santa FE GLS 3.5 4WD","82959.0","GRADE_0","No Paint.","39021.00","106050.00","70700.0","2020-02-16 00:00:00","2023-12-28","68933.0","70000.0","SOLD"
"1206","2021","Black","LAND ROVER","Range Rover HSE 3.0L I6 360PS","34932.0","GRADE_0","No Paint.","208126.00","447851.00","260869.48","2021-02-10 00:00:00","2023-12-31","313496.0","300000.0","SOLD_OFFLINE"
"1207","2020","Green","MERCEDES BENZ","G63 AMG","20706.0","GRADE_0","No Paint.","157156.00","900000.00","521739.13","2020-05-01 00:00:00","2024-01-29","540000.0","630000.0","SOLD_OFFLINE"
"1208","2021","Black","MERCEDES BENZ","S450 AMG","22309.0","GRADE_1","R.H.S Back Fender Painted.","290384.00","580450.00","344100.0","2021-06-02 00:00:00","2023-12-28","396692.0","335000.0","SOLD"
"1209","2021","Black","MERCEDES BENZ","S450 AMG","29945.0","GRADE_3","Bonnet Painted. Both Side Front Fender Painted .","304061.00","580450.00","326000.0","2021-07-15 00:00:00","2023-12-28","376911.0","310000.0","SOLD"
"121","2019","Brown     ","CHEVROLET","Tahoe LS 4x4","112371.0","GRADE_6","Returned due to Engine & Trans. Issues","52173.07","151270.00","106233.04","2019-06-11 00:00:00","2023-09-27","60508.0","65000.0","SOLD"
"1210","2021","Blue","NISSAN","Patrol LE Platinum City","55177.0","GRADE_0","No Painted-Auc 1277 @ 175500","189772.00","310200.00","170999.13","2021-09-12 00:00:00","2024-01-31","186120.0","210000.0","SOLD"
"1210","2021","Blue","NISSAN","Patrol LE Platinum City","55177.0","GRADE_0","No Painted-Auc 1277 @ 175500","189772.00","310200.00","170999.13","2021-09-12 00:00:00","2024-01-31","210626.0","210000.0","SOLD"
"1211","2021","White","NISSAN","Patrol SE T2","90590.0","GRADE_1","R.H.S Front Fender Damage","118217.00","182550.00","124750.44","2021-10-28 00:00:00","2023-12-28","120925.0","130000.0","SOLD"
"1212","2021","White","NISSAN","Sunny Classic SV 1.5L","64930.0","GRADE_3","L.H.S Front Door & Front Fender Painted. (Wheelcups Missing)","22288.00","32050.00","31420.0","2021-07-13 00:00:00","2023-12-28","20138.0","26000.0","SOLD"
"1214","2021","White","NISSAN","X-TERRA SE 4WD","90239.0","GRADE_0","No Paint.","63471.00","95550.00","61800.0","2021-11-29 00:00:00","2023-12-28","64878.0","70000.0","SOLD"
"1215","2021","Silver","NISSAN","X-TERRA TITANIUM 4WD.","68198.0","GRADE_2","L.H.S Back Door Dent & Back Fender Damage","66792.00","100550.00","66191.3","2021-11-29 00:00:00","2023-12-28","64939.0","70000.0","SOLD"
"1216","2021","Grey","NISSAN","X-TERRA TITANIUM 4WD.","78686.0","COMPLETE","Hailstorm Effect Roof & Bonnet","66792.00","100550.00","70450.44","2021-11-29 00:00:00","2023-12-28","54196.0","65000.0","SOLD"
"1218","2021","White","TOYOTA","Corolla","105402.0","GRADE_3","R.H.S Front Fender Painted. L.H.S Back Fender Painted. Trunk Painted.","38028.00","58700.00","40530.44","2020-12-01 00:00:00","2023-12-28","34317.0","40000.0","SOLD"
"122","2019","Black","CHEVROLET","Tahoe LS 4x4","178109.0","GRADE_4","Trunk & R.H.S Full Painted & Engine & Transmission Issue-Returned twice 1118 & 1152 @ 75K & 103K","65855.00","151050.00","77000.0","2019-09-11 00:00:00","2023-11-18","58154.25","65000.0","SOLD"
"1220","2021","White","TOYOTA","Fortuner VX1 4x4","41734.0","GRADE_0","No Paint.","61258.00","124860.00","100600.0","2020-10-20 00:00:00","2023-12-28","81159.0","85000.0","SOLD"
"1221","2021","White","TOYOTA","Fortuner VX1 4x4","44474.0","GRADE_0","No Paint.","76212.00","124860.00","93999.13","2021-06-13 00:00:00","2023-12-28","93645.0","85000.0","SOLD"
"1222","2021","White","TOYOTA","Fortuner VX1 4x4","47115.0","COMPLETE","Bonnet Painted & R,H,S Front Fender Painted. ( Hailstorm Effect Roof )","76212.00","124860.00","70999.13","2021-06-13 00:00:00","2024-01-23","64927.0","68000.0","SOLD"
"1225","2021","White","TOYOTA","Fortuner VX1 4x4","62901.0","GRADE_0","No Paint.","80373.00","124860.00","94999.13","2021-08-17 00:00:00","2023-12-28","90836.0","85000.0","SOLD"
"1226","2021","White","TOYOTA","Fortuner VX1 4x4","71019.0","COMPLETE","Hailstorm Effect Bonnet & Roof","76212.00","124860.00","94999.13","2021-06-13 00:00:00","2023-12-28","72107.0","70000.0","SOLD"
"1230","2021","White","TOYOTA","Land Cruiser GXR1 V6","137020.0","GRADE_0","No Paint.","110021.00","173950.00","138250.44","2021-04-29 00:00:00","2023-12-28","121330.0","135000.0","SOLD"
"1231","2022","White","TOYOTA","Prado TX-L1","39421.0","GRADE_0","No Paint.","104504.00","157810.00","134700.0","2021-09-22 00:00:00","2023-12-28","118358.0","125000.0","SOLD"
"1232","2022","White","TOYOTA","Prado TX-L1","50965.0","GRADE_0","No Paint.","104504.00","157810.00","135000.0","2021-09-22 00:00:00","2023-12-31","114807.0","125000.0","SOLD"
"1239","2022","Brown","HYUNDAI","Grand i10","83091.0","COMPLETE","R.H.S Front Fender Painted Engine tapped noise - Auction 1148","21477.00","33900.00","24388.69","2021-06-13 00:00:00","2023-12-24","18272.0","18000.0","SOLD"
"124","2022","Blue      ","FORD","Taurus Ambiente","54320.0","GRADE_6","Returned-R.H.S Rear Fender Painted & Transmission & Engine Issue","65503.21","104515.00","78566.09","2021-09-05 00:00:00","2023-09-27","56333.59","60000.0","SOLD"
"1240","2022","Black","FORD","Taurus Ambiente","23105.0","COMPLETE","Chassis Issue-No Painted","56483.00","104515.00","77602.61","2021-09-05 00:00:00","2024-03-18","58528.0","60000.0","SOLD"
"1241","2021","White","NISSAN","Sunny Classic SV 1.5L","61794.0","COMPLETE","L.H.S Complete Painted. Bonnet Painted Wheel Cup Missing  Chassis Damage-Auction 1083","19293.00","33050.00","27000.0","2021-06-27 00:00:00","2023-12-28","17814.0","20000.0","SOLD"
"1245","2019","White","DODGE","Ram 1500 SC 4X4","69159.0","COMPLETE","Full Painted","22146.00","92850.00","40400.0","2020-03-12 00:00:00","2024-01-29","37140.0","50000.0","SOLD"
"1245","2019","White","DODGE","Ram 1500 SC 4X4","69159.0","COMPLETE","Full Painted","22146.00","92850.00","40400.0","2020-03-12 00:00:00","2024-01-29","37140.0","55000.0","SOLD"
"1246","2019","White","DODGE","Ram 1500 SC 4X4","76888.0","COMPLETE","Full Painted","22146.00","92850.00","40400.0","2020-03-12 00:00:00","2024-01-29","37140.0","50000.0","SOLD"
"1246","2019","White","DODGE","Ram 1500 SC 4X4","76888.0","COMPLETE","Full Painted","22146.00","92850.00","40400.0","2020-03-12 00:00:00","2024-01-29","37140.0","55000.0","SOLD"
"1247","2021","White","FORD","Explorer 3.3L 4WD","36420.0","GRADE_3","L.H.S Both Door & Trunk Painted","78061.00","127015.00","81850.44","2021-11-02 00:00:00","2024-01-14","70694.0","75000.0","SOLD"
"1248","2020","Black","FORD","Taurus Ambiente","58321.0","GRADE_0","No Painted","40335.00","101505.00","68521.74","2020-05-10 00:00:00","2024-01-14","50753.0","70000.0","SOLD"
"125","2020","Brown     ","FORD","Taurus Trend","130518.0","GRADE_6","Returned-Bonnet & R.H.S Front Fender & Door Painted Chessis Issue","46340.57","113505.00","54580.0","2020-04-13 00:00:00","2023-09-27","52439.31","60000.0","SOLD"
"1251","2020","Black","FORD","Taurus Ambiente","134776.0","GRADE_3","Rear Both Fender & Trunk Painted","40335.00","101505.00","58086.96","2020-05-10 00:00:00","2024-01-14","47080.0","63000.0","SOLD"
"1252","2020","Black","FORD","Taurus Ambiente","137329.0","GRADE_1","L.H.S Rear Fender Painted","40335.00","101505.00","58000.0","2020-05-10 00:00:00","2024-01-14","49550.0","64000.0","SOLD"
"1253","2020","Brown","FORD","Taurus Ambiente","156341.0","GRADE_4","L.H.S Full Painted","40335.00","101505.00","45217.39","2020-05-10 00:00:00","2024-01-14","44422.0","62000.0","SOLD"
"1254","2020","Brown","FORD","Taurus Ambiente","158238.0","COMPLETE","L.H.S Front Fender Painted & Transmission Issue","38597.00","101505.00","60121.74","2020-05-10 00:00:00","2024-02-29","39079.0","45000.0","SOLD"
"1256","2022","Red","HYUNDAI","Accent","41363.0","COMPLETE","Full Painted","34771.00","48050.00","34362.77","2022-01-19 00:00:00","2024-01-01","28830.0","32000.0","SOLD"
"1259","2022","Grey","HYUNDAI","Elantra 1.6","64158.0","GRADE_1","R.H.S Front Fender Painted","42338.00","58050.00","51100.0","2022-01-30 00:00:00","2024-01-14","41207.0","45000.0","SOLD"
"1260","2022","Silver","HYUNDAI","Sonata GL","36853.0","COMPLETE","Bonnet & L.H.S & R.H.S Painted-Auc 1263 @ 44580","57856.00","78215.00","55693.23","2022-01-13 00:00:00","2024-01-29","46929.0","50000.0","SOLD"
"1261","2022","Grey","HYUNDAI","Sonata GL","47116.0","COMPLETE","Full Painted-Auc 1263 @ 43680","57856.00","78215.00","55693.23","2022-01-13 00:00:00","2024-01-29","45000.0","45000.0","SOLD"
"1264","2021","Black","MERCEDES BENZ","S450 AMG","20929.0","GRADE_0","No Painted","294837.00","580450.00","348945.22","2021-06-16 00:00:00","2024-01-14","348270.0","360000.0","SOLD"
"1266","2022","Golden","MG","5","45012.0","GRADE_4","R.H.S Full Painted","24093.00","38300.00","23526.03","2022-01-23 00:00:00","2024-01-01","24270.0","24000.0","SOLD"
"1268","2022","Red","MG","5","102857.0","GRADE_0","No Painted","28537.00","41300.00","22777.39","2022-05-16 00:00:00","2024-01-14","26886.0","28000.0","SOLD"
"1269","2016","White","MITSUBISHI","Canter","139987.0","GRADE_0","Yellow Number Plate & No Painted","1.00","81600.00","56666.96","2016-12-11 00:00:00","2024-01-14","25000.0","35000.0","SOLD"
"127","2021","Blue      ","HYUNDAI","Accent","44649.0","GRADE_6","Returned-No Painted & Chasiss & Engine Issue","24889.49","41550.00","28927.83","2021-04-01 00:00:00","2023-09-26","23268.0","25000.0","SOLD"
"1270","2020","Silver","MITSUBISHI","Pajero Midline 3.5L 4x4","118226.0","GRADE_0","No Painted","33343.00","108900.00","63900.0","2020-02-02 00:00:00","2024-01-14","54450.0","55000.0","SOLD"
"1271","2022","White","NISSAN","Sunny Classic SV 1.5L","66073.0","GRADE_0","No Painted","23935.00","33050.00","34100.0","2021-09-19 00:00:00","2024-01-14","22441.0","28000.0","SOLD"
"1272","2022","White","TOYOTA","Camry LE (Alloy)","40319.0","GRADE_3","Front Bumper L.H.S Scratches & Painted","63641.00","86400.00","76190.44","2022-02-13 00:00:00","2024-01-14","60226.0","70000.0","TRANSFERRED"
"1273","2020","White","TOYOTA","Coaster","5111.0","GRADE_3","L.H.Rear Side Painted","89301.00","178400.00","128695.65","2020-03-04 00:00:00","2024-01-28","91194.0","125000.0","SOLD_OFFLINE"
"1274","2019","Grey","TOYOTA","Fortuner GX2","86732.0","GRADE_0","No Painted","42986.00","93000.00","61366.09","2019-06-01 00:00:00","2024-01-14","41850.0","55000.0","SOLD"
"1278","2020","White","TOYOTA","Land Cruiser GXR1 V6","69185.0","COMPLETE","Full Painted - Auc 1263 @ 96650","93775.00","175700.00","100000.0","2020-03-12 00:00:00","2024-01-31","125000.0","125000.0","SOLD"
"1279","2020","White","TOYOTA","Land Cruiser GXR1 V6","96338.0","COMPLETE","Full Painted - Auc 1263 @ 92999","93775.00","175700.00","100000.0","2020-03-12 00:00:00","2024-01-31","77308.0","105000.0","SOLD"
"1279","2020","White","TOYOTA","Land Cruiser GXR1 V6","96338.0","COMPLETE","Full Painted - Auc 1263 @ 92999","93775.00","175700.00","100000.0","2020-03-12 00:00:00","2024-01-31","125000.0","125000.0","SOLD"
"1280","2022","Yellow","TOYOTA","Raize","39499.0","GRADE_3","L.H.S Rear Fender & Door & R.H.S Front Fender Painted","38293.00","53900.00","37833.02","2022-01-30 00:00:00","2024-01-01","37571.0","40000.0","SOLD"
"1282","2017","White","TOYOTA","Yaris 1.3","192909.0","COMPLETE","R.H.S Rear Door & Rear Fender & Trunk & R.H.S Rear Door Painted & Engine Noise","15956.00","39900.00","22260.87","2017-12-06 00:00:00","2024-01-30","12000.0","18000.0","SOLD_OFFLINE"
"1283","2019","Grey","TOYOTA","Yaris 1.3","68738.0","GRADE_0","No Painted","21804.00","41800.00","29580.0","2019-11-21 00:00:00","2024-01-14","18810.0","28000.0","SOLD"
"1285","2019","White","TOYOTA","Yaris 1.3","174851.0","GRADE_1","L.H.S Front Door Painted","21746.00","41800.00","21479.63","2019-11-17 00:00:00","2024-01-01","18367.0","26000.0","SOLD"
"1287","2020","White","TOYOTA","Yaris 1.3","181343.0","GRADE_5","R.H.S Both Fender & L.H.S Rear Door & Both Fender & Trunk Painted","25681.00","41800.00","25400.48","2020-08-12 00:00:00","2024-01-01","19771.0","24000.0","SOLD"
"1288","2022","Grey","BMW","730Li Excellence Line","32555.0","GRADE_0","No Paint. Ex-1265 @ 194218 - From DS","186878.00","340000.00","202455.65","2021-07-15 00:00:00","2024-04-29","238000.0","230000.0","SOLD"
"1288","2022","Grey","BMW","730Li Excellence Line","32555.0","GRADE_0","No Paint. Ex-1265 @ 194218 - From DS","186878.00","340000.00","202455.65","2021-07-15 00:00:00","2024-04-29","238000.0","240000.0","SOLD"
"1293","2021","Black","CHEVROLET","Tahoe LS 4x4","85631.0","GRADE_1","No Paint. ( R.H.S Front Bumper Small Damage)-Ex-1265 @ 144890-From DS","101615.00","179683.00","122100.0","2021-02-09 00:00:00","2024-04-29","105256.0","122000.0","SOLD"
"1293","2021","Black","CHEVROLET","Tahoe LS 4x4","85631.0","GRADE_1","No Paint. ( R.H.S Front Bumper Small Damage)-Ex-1265 @ 144890-From DS","101615.00","179683.00","122100.0","2021-02-09 00:00:00","2024-04-29","105256.0","130000.0","SOLD"
"1296","2022","Black","FORD","Taurus Ambiente","41463.0","COMPLETE","Hailstorm Effect Bonnet Roof & Trunk","67523.00","104515.00","81700.0","2021-12-31 00:00:00","2024-01-11","58528.0","65000.0","SOLD"
"1297","2022","Brown","FORD","Taurus Ambiente","50872.0","GRADE_0","No Paint.","62340.00","104515.00","70800.0","2021-09-29 00:00:00","2024-01-11","70966.0","70000.0","SOLD"
"13","2021","White     ","HYUNDAI","Accent","37278.0","GRADE_0","No Painted","22824.26","38515.00","40888.69","2021-04-25 00:00:00","2023-09-19","28886.25","40000.0","SOLD"
"130","2022","Grey      ","HYUNDAI","Grand i10","98385.0","GRADE_6","Returned-R.H.S Front Door & Fender & L.H.S Rear Fender Painted & Chassis Issue","22533.91","33900.00","25600.0","2021-08-05 00:00:00","2023-09-27","18272.1","22000.0","SOLD"
"1300","2020","Silver","HYUNDAI","Accent","125950.0","COMPLETE","Trunk Painted. L.H.S Front Fender Painted. Chassis Damage","16399.00","44550.00","24100.0","2019-07-11 00:00:00","2024-02-21","19602.0","24000.0","SOLD"
"1300","2020","Silver","HYUNDAI","Accent","125950.0","COMPLETE","Trunk Painted. L.H.S Front Fender Painted. Chassis Damage","16399.00","44550.00","24100.0","2019-07-11 00:00:00","2024-02-21","23349.0","28000.0","SOLD"
"1301","2021","Black","HYUNDAI","Accent","74521.0","COMPLETE","Trunk Painted. L.H.S Back Fender Painted. ( Hailstorm Effect Bonnet Trunk & Roof)","23813.00","41550.00",,"2021-04-01 00:00:00",,,,"READY_FOR_SALE"
"1302","2021","White","HYUNDAI","Accent","88606.0","GRADE_1","R.H.S Front Fender Painted.","22682.00","38515.00","33699.13","2021-06-08 00:00:00","2024-01-11","24446.0","30000.0","SOLD"
"1303","2021","White","HYUNDAI","Accent","97172.0","COMPLETE","Complete Painted Without Roof","22333.00","38515.00","30750.44","2021-06-08 00:00:00","2024-01-25","20028.0","20000.0","SOLD"
"1305","2022","Red","HYUNDAI","Accent","66853.0","GRADE_2","L.H.S Front Fender & Front Door Painted.","34771.00","48050.00","35930.44","2022-01-19 00:00:00","2024-01-11","33260.0","36000.0","SOLD"
"1306","2022","White","HYUNDAI","Creta 1.5L 2WD GL","55076.0","GRADE_0","No Paint.","41763.00","59895.00","41261.83","2021-11-29 00:00:00","2024-01-03","43574.0","48000.0","SOLD"
"1307","2022","Grey","HYUNDAI","Elantra 1.6","43497.0","GRADE_5","L.H.S Back Fender Front Fender & Front Door Painted. Bonnet Painted. R.H.S Front Fender Painted.","43322.00","59315.00","44250.44","2022-02-01 00:00:00","2024-01-11","39593.0","40000.0","SOLD"
"1309","2022","Grey","HYUNDAI","Elantra 1.6","54413.0","GRADE_2","L.H.S Back Fender Painted. (Front Grill H Logo Missing)","43060.00","58050.00","48760.0","2022-02-23 00:00:00","2024-01-11","40183.0","43000.0","SOLD"
"1312","2021","White","ISUZU","D-MAX DC 4x4 Diesel","116327.0","GRADE_4","L.H.S Complete Painted.","46652.00","78000.00","60111.3","2021-05-20 00:00:00","2024-01-11","44407.0","50000.0","SOLD"
"1317","2022","Blue","MG","5","44646.0","GRADE_0","No Paint","24093.00","38300.00","24600.0","2022-01-23 00:00:00","2024-01-11","26810.0","28000.0","SOLD"
"1319","2022","Black","MG","5","66141.0","GRADE_2","Bonnet & L.H.S Back Fender Painted.","28537.00","41300.00","27925.91","2022-05-16 00:00:00","2024-01-03","26673.0","26000.0","SOLD"
"132","2016","White     ","HYUNDAI","Sonata GLS","159907.0","GRADE_6","Returned-L.H.S Both Fender & R.H.S Front Fendar & Chessis & Engine Issue","1.00","51249.50","27660.0","2016-11-30 00:00:00","2023-09-26","16399.84","30000.0","SOLD"
"1324","2021","White","NISSAN","X-TERRA SE 4WD","139673.0","GRADE_1","No Paint. (Bonnet Dent)","63471.00","95550.00","57000.0","2021-11-29 00:00:00","2024-01-11","54252.0","54000.0","SOLD"
"1325","2021","Silver","NISSAN","X-TERRA TITANIUM 4WD.","93528.0","COMPLETE","HailStorm Effect Roof & Bonnet","66792.00","100550.00","67200.0","2021-11-29 00:00:00","2024-01-11","48264.0","50000.0","SOLD"
"1326","2021","White","NISSAN","X-TERRA TITANIUM 4WD.","124211.0","GRADE_2","R.H.S Front Fender & Front Door Painted.","69313.00","100550.00","68244.01","2022-01-16 00:00:00","2024-01-03","62124.0","65000.0","SOLD"
"1329","2022","Grey","TOYOTA","Corolla","58790.0","GRADE_0","No Paint.","44480.00","60900.00","43960.36","2022-02-01 00:00:00","2024-01-03","44305.0","48000.0","SOLD"
"133","2018","Baige     ","HYUNDAI","Tucson 4x4","255474.0","GRADE_6","Returned-L.H.S Front Fender Painted & Transmission & Chasiss Issue","14218.91","71000.00","39680.0","2018-06-05 00:00:00","2023-09-21","22720.0","35000.0","SOLD"
"1332","2020","White","TOYOTA","Fortuner VX1 4x4","82153.0","GRADE_0","No Paint.","55416.00","123120.00","89250.44","2019-12-16 00:00:00","2024-01-11","67716.0","70000.0","SOLD"
"1333","2021","White","TOYOTA","Fortuner VX1 4x4","30779.0","COMPLETE","Hailstorm Effect Bonnet & Roof","78258.00","124860.00","99400.0","2021-07-15 00:00:00","2024-01-10","64927.0","65000.0","SOLD"
"1334","2021","White","TOYOTA","Fortuner VX1 4x4","79131.0","COMPLETE","L.H.S Front Fender Painted. Hailstorm Effect Bonnet Roof","78258.00","124860.00","81999.13","2021-07-15 00:00:00","2024-01-11","64927.0","65000.0","SOLD"
"1337","2022","White","TOYOTA","Fortuner VX1 4x4","67419.0","COMPLETE","No Paint. Hailstorm Effect Bonnet & Roof","89602.00","126350.00","90299.13","2021-12-22 00:00:00","2024-01-11","72967.0","85000.0","SOLD"
"1338","2022","White","TOYOTA","Fortuner VX1 4x4","87651.0","GRADE_0","No Paint.","89602.00","126350.00","92700.0","2021-12-22 00:00:00","2024-01-11","91920.0","95000.0","SOLD"
"1339","2017","White","TOYOTA","Hiace Cargo Van Diesel","388880.0","GRADE_6","Bonnet & Trunk Painted. ( Windshield Broken R.H.S Back & Front Fender Damage R.H.S front Fender Stratchs 1 wheel cup Missing-Bad body condition","26319.00","81000.00","38200.0","2018-04-19 00:00:00","2024-01-11","31712.0","35000.0","SOLD"
"1344","2021","White","TOYOTA","Hilux DC SGLX 2.4L 4X4 DSL Auto","144751.0","GRADE_2","Trunk & Back Fender Painted.","63450.00","124230.00","95554.78","2020-11-29 00:00:00","2024-01-11","74527.0","80000.0","SOLD"
"1346","2021","White","TOYOTA","Prado TX-L1","80052.0","COMPLETE","Hailstorm Effect Bonnet & Roof","95536.00","156520.00","135000.0","2021-06-13 00:00:00","2024-01-11","81390.0","120000.0","SOLD"
"1347","2022","White","TOYOTA","Prado TX-L1","69284.0","GRADE_1","R.H.S Back Door Painted.","104504.00","157810.00","130000.0","2021-09-22 00:00:00","2024-01-11","112022.0","125000.0","SOLD"
